City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,Price,Price per sqm
Šiauliai,Dainiai,Dainų g.,63.82,3,4,1978,Block house,Central,Fully,70000,1096.8348480100283
Vilnius,Senamiestis,Ligoninės g.,53.38,2,2,1958,Brick,Central,Fully,225000,4215.061820906706
Vilnius,Naujininkai,Rudaminos g.,64.0,3,5,1983,Brick,Central,Fully,130000,2031.25
Vilnius,Pašilaičiai,Pavilnionių g.,56.52,2,1,2018,Brick,Central thermostat,Fully,175000,3096.2491153573956
Šiauliai,Medelynas,Birutės g.,39.0,2,5,1997,Brick,Central,Fully,59999,1538.4358974358975
Panevėžys,Tulpės,Tulpių g.,49.0,2,4,1988,Brick,Central,Fully,65000,1326.530612244898
Panevėžys,Centras,J. Basanavičiaus g.,44.71,2,5,1966,Block house,Central,Fully,38900,870.051442630284
Vilnius,Burbiškės,Burbiškių g.,51.49,2,2,2022,Brick,Gas,Partial,173460,3368.80947756846
Vilnius,Naujininkai,Kapsų g.,61.44,3,4,2023,Monolithic,Central thermostat,Partial,199500,3247.0703125
Kaunas,Centras,Maironio g.,56.0,3,3,1936,Brick,"Gas, other",Fully,269000,4803.571428571428
Klaipėda,Giruliai,Litorinos g.,58.45,3,2,2022,Brick,Gas,Partial,327320,5600.0
Kaunas,Centras,Parodos g.,87.69,2,4,1933,Brick,Central,Other,94000,1071.9580339833506
Vilnius,Antakalnis,Antakalnio g.,82.0,3,4,2000,Brick,Central thermostat,Fully,297000,3621.951219512195
Kaunas,Panemunė,A. Smetonos al.,73.99,3,2,1926,Log house,Gas,Fully,148000,2000.270306798216
Kaunas,Dainava,Pašilės g.,44.17,2,4,1969,Block house,Central,Fully,68999,1562.123613312203
Vilnius,Naujamiestis,M. K. Čiurlionio g.,59.58,2,2,2017,Brick,Central thermostat,Fully,299000,5018.462571332662
Kaunas,Šilainiai,Žaibo g.,150.0,4,8,2022,Monolithic,Central thermostat,Partial,210000,1400.0
Vilnius,Burbiškės,Burbiškių g.,56.0,3,3,2022,Brick,Gas,Fully,299000,5339.285714285715
Vilnius,Šnipiškės,Šatrijos g.,40.63,2,3,2022,Brick,Central thermostat,Partial,158500,3901.0583312823037
Vilnius,Šnipiškės,Šatrijos g.,89.3,4,2,2022,Brick,Central thermostat,Partial,313000,3505.0391937290033
Vilnius,Šnipiškės,Giedraičių g.,55.37,3,2,2021,Brick,Central thermostat,Partial,204000,3684.3055806393354
Vilnius,Kalnėnai,Lyvių g.,59.0,3,1,2022,Brick,Aerothermal,Partial,146900,2489.830508474576
Vilnius,Kalnėnai,Lyvių g.,76.0,4,1,2022,Brick,Aerothermal,Partial,164600,2165.7894736842104
Vilnius,Kalnėnai,Lyvių g.,56.0,3,1,2022,Brick,Other,Partial,120990,2160.535714285714
Vilnius,Kalnėnai,Lyvių g.,76.0,3,1,2022,Brick,Aerothermal,Partial,164600,2165.7894736842104
Kauno r. sav.,Noreikiškių k.,Maumedžių g.,65.0,3,2,2023,Brick,Gas,Partial,129000,1984.6153846153845
Kaunas,Žaliakalnis,Žemaičių g.,51.48,2,4,2020,Brick,Central thermostat,Partial,77400,1503.4965034965037
Kaunas,Žaliakalnis,Žemaičių g.,32.04,1,2,2022,Brick,Central thermostat,Partial,67470,2105.805243445693
Kaunas,Centras,Laisvės al.,72.28,2,3,1914,Brick,Central thermostat,Fully,288000,3984.5047039291644
Kaunas,Žaliakalnis,Žemaičių g.,28.76,2,3,2020,Brick,Central thermostat,Fully,102360,3559.109874826147
Vilnius,Burbiškės,Burbiškių g.,58.32,3,1,2022,Brick,Gas,Partial,206890,3547.4965706447188
