City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,Price
Kretingos r. sav.,Kluonalių k.,Aisčių g.,48.99,2,1,2023,Brick,"Aerothermal, gas, other",Fully,88000
Vilnius,Tarandė,Tarandės g.,68.2,3,1,2022,Brick,Gas,Fully,197000
Kretingos r. sav.,Kluonalių k.,Aisčių g.,63.95,3,1,2023,Brick,"Aerothermal, gas, other",Fully,110000
Vilnius,Pilaitė,Įsruties g.,48.77,2,5,2015,Brick,Central thermostat,Fully,155000
Panevėžys,Klaipėdos,Statybininkų g.,50.35,2,1,1977,Block house,Central,Fully,66500
Vilnius,Žirmūnai,Tuskulėnų g.,61.5,3,5,1976,Block house,Central,Fully,125000
Vilnius,Šnipiškės,Kernavės g.,82.25,4,7,2014,Brick,Central thermostat,Fully,330000
Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,33.1,1,4,1975,Block house,Central,Fully,80000
Trakų r. sav.,Lentvario m.,Kilimų g.,50.0,2,1,1960,Brick,Liquid,Fully,85000
Šiauliai,Žaliūkiai,Tilžės g.,45.0,2,4,1967,Block house,Central,Not,47999
Šiauliai,Dainiai,Aido g.,52.5,2,2,1980,Block house,Central,Fully,67800
Šiauliai,Dainiai,Aido g.,72.08,3,4,1975,Brick,Central,Fully,184000
Šiauliai,Dainiai,Aido g.,36.0,1,1,1982,Brick,Central,Fully,18000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,67.29,3,5,1988,Block house,Central,Fully,108000
Vilniaus r. sav.,Klevinės vs.,Klevinės g.,83.0,3,2,2006,Brick,Gas,Fully,185000
Vilnius,Lazdynėliai,Lietaus g.,47.11,3,4,2022,Brick,Central thermostat,Fully,189000
Vilnius,Šnipiškės,Tuskulėnų g.,47.0,2,4,1976,Block house,Central thermostat,Fully,122000
Vilnius,Santariškės,J. Franko g.,147.0,4,3,2006,Brick,Central thermostat,Fully,440000
Vilnius,Senamiestis,Šaltinių g.,200.0,4,4,2001,Brick,Central thermostat,Fully,1600000
Vilnius,Senamiestis,Šaltinių g.,33.73,1,4,1978,Block house,Central,Fully,24500
Vilnius,Šnipiškės,Kernavės g.,69.17,3,3,2023,Brick,Central thermostat,Partial,242100
Vilnius,Šnipiškės,Kernavės g.,68.64,4,2,2023,Brick,Central thermostat,Partial,247100
Vilnius,Šnipiškės,Kernavės g.,39.63,2,2,2023,Brick,Central thermostat,Partial,146600
Vilnius,Užupis,Baltasis skg.,33.6,2,2,1940,Wooden house,Gas,Other,70000
Vilnius,Užupis,Baltasis skg.,57.13,3,3,2019,Monolithic,Gas,Fully,457000
Vilnius,Užupis,Baltasis skg.,57.13,2,3,2019,Monolithic,Gas,Fully,457000
Vilnius,Šnipiškės,Kernavės g.,49.45,2,2,2023,Brick,Central thermostat,Partial,178000
Vilnius,Šnipiškės,Rinktinės g.,24.0,1,2,1969,Block house,Central,Fully,67000
Vilnius,Šnipiškės,Kernavės g.,29.87,1,2,2023,Brick,Central thermostat,Partial,116500
Klaipėda,Debrecenas,Taikos pr.,36.5,1,13,1978,Brick,Central thermostat,Fully,57000
Klaipėda,Debrecenas,Taikos pr.,40.0,2,1,2022,Brick,Central thermostat,Fully,249000
Vilnius,Šnipiškės,Kernavės g.,49.85,2,6,2023,Brick,Central thermostat,Partial,199400
Vilnius,Šnipiškės,Kernavės g.,39.67,2,2,2023,Brick,Central thermostat,Partial,138800
Vilnius,Viršuliškės,Juozo Rutkausko g.,49.12,2,5,2022,Brick,Central thermostat,Fully,158000
Vilnius,Viršuliškės,Juozo Rutkausko g.,49.11,2,8,2022,Brick,Central thermostat,Partial,133600
Vilnius,Viršuliškės,Juozo Rutkausko g.,42.89,2,15,2022,Brick,Central thermostat,Partial,130000
Vilnius,Viršuliškės,Juozo Rutkausko g.,55.56,3,6,2022,Brick,Central thermostat,Partial,155800
Vilnius,Viršuliškės,Juozo Rutkausko g.,43.72,2,2,2022,Brick,Central thermostat,Partial,121200
Vilnius,Viršuliškės,Juozo Rutkausko g.,76.55,4,13,2022,Brick,Central thermostat,Partial,187900
Panevėžys,Žemaičiai,Staniūnų g.,22.1,1,2,1974,Brick,Central,Partial,12500
Vilniaus r. sav.,Valčiūnų k.,Miško g.,60.87,3,1,1989,Brick,Central,Fully,87000
Vilnius,Antakalnis,Nemenčinės pl.,68.0,2,1,2018,Brick,Gas,Fully,299000
Kaunas,Šilainiai,Baltijos g.,83.39,4,6,1990,Block house,Central,Fully,116000
Marijampolės m.,Degučiai,Beržų g.,51.36,2,5,1975,Block house,Central,Other,36900
Vilniaus r. sav.,Valčiūnų k.,Miško g.,67.07,3,3,1989,Brick,Central,Fully,89000
Vilniaus r. sav.,Valčiūnų k.,Miško g.,53.56,2,2,2007,Brick,Gas,Fully,169000
Klaipėda,Naujakiemis,Taikos pr.,64.0,3,1,1975,Block house,Central,Fully,75000
Kaunas,Centras,Gedimino g.,61.95,2,2,1935,Brick,Central,Partial,145000
Kaunas,Aukštieji Šančiai,Alsėdžių g.,65.14,3,6,1982,Block house,Central,Fully,88000
Panevėžys,Žemaičiai,Aukštaičių g.,21.0,1,6,1977,Brick,Central,Fully,19000
Panevėžys,Žemaičiai,Aukštaičių g.,50.48,2,2,1993,Brick,Central,Fully,40000
Panevėžys,Žemaičiai,Aukštaičių g.,45.04,2,5,1970,Brick,Central thermostat,Fully,59000
Panevėžys,Žemaičiai,Aukštaičių g.,46.0,3,2,2023,Brick,Electric,Partial,97900
Kaunas,Dainava,Kovo 11-osios g.,44.0,2,4,1966,Block house,Central,Fully,74999
Kaunas,Eiguliai,Baltų pr.,74.39,4,3,1989,Block house,Central,Fully,121000
Vilnius,Naujamiestis,Kauno g.,48.57,2,6,2017,Block house,Central thermostat,Fully,220000
Vilnius,Naujamiestis,Kauno g.,83.94,4,3,1985,Brick,Central,Not,74900
Vilnius,Naujamiestis,Kauno g.,119.92,3,1,1987,Brick,Solid fuel,Fully,54500
Kaunas,Freda,Europos pr.,48.0,2,2,2004,Brick,Gas,Fully,139900
Kaunas,Dainava,Pramonės pr.,43.98,2,5,1971,Block house,Central,Fully,79700
Kaunas,Dainava,Pramonės pr.,32.33,2,3,1920,Brick,Central,Fully,15200
Vilnius,Pilaitė,Papilėnų g.,60.93,3,1,1996,Block house,Central,Fully,119000
Vilnius,Naujamiestis,Vytenio g.,68.63,3,3,1970,Brick,Central,Fully,195000
Druskininkų sav.,Leipalingio mstl.,Kaštonų g.,42.3,2,1,1903,Brick,Solid fuel,Not,18000
Klaipėda,Baltija,Baltijos pr.,66.5,3,5,1968,Brick,Central,Fully,77500
Vilnius,Lazdynėliai,Žaibo g.,42.0,2,1,2022,Brick,Central thermostat,Fully,150000
Vilnius,Pašilaičiai,Gabijos g.,35.56,1,3,1987,Block house,Central,Fully,83900
Klaipėda,Varpai,Varpų g.,78.0,3,1,1996,Block house,Central,Fully,106999
Vilnius,Šnipiškės,Kernavės g.,36.03,2,3,2021,Brick,Central thermostat,Fully,149999
Vilnius,Senamiestis,Pilies g.,50.0,2,1,1940,Brick,Other,Fully,275000
Vilnius,Baltupiai,Šeškinės Sodų g.,40.0,2,1,2021,Brick,Gas,Fully,175000
Vilnius,Antakalnis,Petro Rimšos g.,102.32,3,2,2000,Brick,Gas,Fully,385000
Klaipėda,Centras,Paryžiaus Komunos g.,26.0,2,5,1968,Brick,Central,Fully,47000
Klaipėda,Centras,Paryžiaus Komunos g.,54.14,2,5,1982,Brick,Central,Fully,65000
Klaipėda,Centras,Paryžiaus Komunos g.,28.49,1,4,1970,Brick,Central,Other,16000
Vilnius,Žvėrynas,Sėlių g.,121.0,4,3,2016,Brick,Central thermostat,Fully,500000
Kaunas,Vilijampolė,A. Kriščiukaičio g.,72.6,4,2,1972,Brick,Central,Fully,115000
Kaunas,Vilijampolė,A. Kriščiukaičio g.,50.0,2,2,2004,Brick,Electric,Fully,280000
Kaunas,Dainava,Kovo 11-osios g.,44.12,2,3,1970,Block house,Central,Fully,63500
Vilnius,Lazdynėliai,Šalnos g.,43.0,2,2,1993,Monolithic,"Central, central thermostat",Not,114000
Vilnius,Lazdynėliai,Šalnos g.,46.13,3,2,1993,Monolithic,"Central, central thermostat",Partial,114000
Vilnius,Lazdynėliai,Žaibo g.,68.14,3,1,1993,Monolithic,"Central, central thermostat",Not,159000
Vilnius,Lazdynėliai,Šalnos g.,68.01,3,2,1993,Monolithic,"Central, central thermostat",Partial,157000
Vilnius,Lazdynėliai,Šalnos g.,60.85,2,0,1993,Monolithic,"Central, central thermostat",Partial,138000
Šiauliai,Centras,Dvaro g.,141.8,6,3,2020,Brick,Gas,Fully,158000
Klaipėda,Vingis,I. Simonaitytės g.,57.0,2,6,1981,Block house,Central,Fully,65500
Klaipėda,Mažasis kaimelis,Panevėžio g.,60.0,3,2,1979,Block house,Central thermostat,Fully,115000
Klaipėda,Miškas,Panevėžio g.,60.77,3,2,1979,Block house,Central thermostat,Fully,115000
Utenos m.,Krašuona,V. Kudirkos g.,84.65,3,4,2009,Brick,Central thermostat,Fully,129000
Utenos m.,Krašuona,V. Kudirkos g.,31.0,1,2,2013,Brick,Gas,Fully,92000
Klaipėda,Centras,Sausio 15-osios g.,49.0,2,3,2005,Brick,Central thermostat,Fully,153000
Vilnius,Paupys,Aukštaičių g.,44.76,2,3,2022,Brick,Central thermostat,Fully,219548
Kaunas,Žemutiniai Kaniūkai,Raudondvario pl.,38.0,2,2,2023,Brick,Aerothermal,Partial,84900
Vilnius,Užupis,Aukštaičių g.,49.78,2,2,2022,Brick,Central thermostat,Fully,286783
Kelmės r. sav.,Pagryžuvio k.,Tulpių g.,87.64,3,2,1976,Brick,Central,Fully,18500
Kaunas,Gričiupis,Taikos pr.,58.0,3,3,1980,Brick,Central,Not,83500
Vilnius,Šnipiškės,Konstitucijos pr.,224.95,5,24,2004,Brick,Central thermostat,Fully,899575
Vilnius,Naujamiestis,K. Donelaičio g.,90.0,3,2,1975,Brick,Central thermostat,Fully,339000
Vilnius,Naujamiestis,K. Donelaičio g.,90.0,4,2,1975,Brick,Central thermostat,Fully,339000
Vilnius,Naujamiestis,V. Pietario g.,17.0,1,5,1971,Block house,Central,Fully,39000
Utenos m.,Senamiestis,Vytauto a.,5.78,2,2,1940,Log house,Central,Fully,55000
Šiauliai,Centras,Vytauto g.,43.08,2,1,1962,Brick,Central,Fully,74000
Šiauliai,Centras,Vytauto g.,68.9,3,3,2022,Brick,Gas,Partial,113000
Kauno r. sav.,Kvesų k.,Centrinė g.,46.02,2,2,1973,Brick,"Solid fuel, other",Fully,26900
Kretingos r. sav.,Kretingsodžio k.,Jaunystės g.,48.57,2,2,2023,Brick,Gas,Fully,87000
Vilnius,Pavilnys,Tolimosios Sodų 4-oji g.,140.0,3,1,1992,Brick,Gas,Partial,100000
Vilnius,Naujamiestis,Skroblų g.,20.0,1,5,1963,Brick,Central,Fully,62000
Vilnius,Pašilaičiai,Ukmergės g.,131.82,4,6,2003,Brick,Gas,Fully,279000
Vilnius,Naujoji Vilnia,Genių g.,53.0,2,3,1977,Brick,Central,Fully,90000
Vilnius,Šnipiškės,Kalvarijų g.,43.0,2,5,1964,Block house,Central,Fully,89700
Vilnius,Žirmūnai,Kalvarijų g.,43.0,2,5,1964,Block house,Central,Fully,89700
Vilnius,Šnipiškės,Daugėliškio g.,58.56,3,1,2022,Brick,Central thermostat,Partial,200000
Vilnius,Senamiestis,Švitrigailos g.,19.5,1,2,1980,Brick,Central,Fully,64000
Vilnius,Senamiestis,Švitrigailos g.,19.5,1,2,1965,Brick,Central,Fully,69999
Vilnius,Senamiestis,J. Basanavičiaus g.,282.3,5,1,2021,Brick,Central thermostat,Partial,1696800
Marijampolės m.,Centras,Kauno g.,74.0,4,4,1970,Brick,Central,Fully,72900
Marijampolės m.,Centras,Kauno g.,49.72,3,5,1989,Brick,Central,Fully,46000
Vilnius,Aukštieji Paneriai,V. A. Graičiūno g.,18.91,1,2,1983,Brick,Electric,Not,25000
Vilnius,Santariškės,A. Šabaniausko g.,43.0,2,1,2009,Brick,Central,Fully,145000
Kaunas,Šilainiai,Lazdynėlių g.,71.0,3,2,2008,Brick,Gas,Fully,192000
Vilnius,Baltupiai,Didlaukio g.,104.45,3,14,2004,Brick,Central thermostat,Fully,280000
Vilnius,Žvėrynas,Stirnų g.,54.27,3,1,2018,Brick,Central,Fully,250000
Vilnius,Pilaitė,Sidaronių g.,52.97,3,2,2022,Brick,Other,Fully,257000
Kauno r. sav.,Akademijos mstl.,Pilėnų g.,87.48,4,1,1994,Brick,Central,Fully,131000
Kauno r. sav.,Akademijos mstl.,Pilėnų g.,38.12,2,1,2021,Brick,Gas,Fully,130000
Vilnius,Pilaitė,J. Bretkūno g.,74.85,3,1,2023,Brick,Aerothermal,Partial,186400
Vilnius,Visoriai,Onos Miciūtės g.,70.0,3,2,2018,Brick,Gas,Fully,229900
Vilnius,Naujamiestis,Smolensko g.,46.62,2,1,2017,Brick,Central thermostat,Fully,185000
Vilnius,Grigiškės,Mokyklos g.,30.0,1,2,1960,Brick,Central,Fully,68000
Klaipėda,Centras,Tiltų g.,50.0,2,3,1900,Brick,Central,Fully,93000
Klaipėda,Centras,Šiaurės pr.,61.0,3,4,2015,Block house,Central,Fully,169000
Klaipėda,Naujakiemis,Naujakiemio g.,33.0,1,4,1979,Block house,Central,Fully,55000
Vilnius,Markučiai,Manufaktūrų g.,50.68,2,3,2023,Other,Central thermostat,Partial,192584
Vilnius,Markučiai,Manufaktūrų g.,26.69,1,2,2022,Brick,Electric,Fully,69500
Vilnius,Paupys,Paupio g.,47.89,2,1,2021,Brick,Central thermostat,Fully,409000
Kaunas,Aleksotas,S. Dariaus ir S. Girėno g.,30.0,2,2,1930,Brick,Gas,Fully,66000
Kaunas,Senamiestis,Brastos g.,57.94,3,1,2018,Brick,Central,Fully,236000
Vilnius,Naujamiestis,Vytenio g.,70.0,2,3,2015,Brick,Central thermostat,Fully,199000
Vilnius,Antakalnis,P. Vileišio g.,76.21,2,4,1967,Block house,"Electric, gas",Fully,219000
Vilnius,Naujininkai,Šaltkalvių g.,18.0,1,4,1985,Brick,Central,Fully,33000
Vilnius,Naujininkai,Šaltkalvių g.,51.65,2,2,2007,Brick,Central,Fully,147880
Kauno r. sav.,Domeikavos k.,Vandžiogalos pl.,22.53,1,0,1977,Brick,Electric,Fully,44000
Vilnius,Antakalnis,P. Vileišio g.,126.0,5,3,1967,Block house,"Aerothermal, other",Fully,190000
Kaunas,Šilainiai,K. Čerbulėno g.,41.7,2,3,2022,Brick,Gas,Partial,62200
Kaunas,Šilainiai,K. Čerbulėno g.,82.0,4,1,1985,Brick,Central,Not,104000
Klaipėda,Bandužiai,Brožynų g.,48.0,2,5,1988,Block house,Central,Fully,59000
Klaipėda,Bandužiai,Brožynų g.,52.03,2,3,2009,Brick,Central thermostat,Fully,142000
Vilnius,Šeškinė,Ukmergės g.,52.0,2,15,1984,Monolithic,Central,Fully,120000
Kaunas,Romainiai,Girios g.,42.48,2,2,2023,Brick,Central thermostat,Partial,97704
Vilnius,Antakalnis,Žolyno g.,77.91,3,1,2012,Brick,Gas,Fully,300000
Vilnius,Žvėrynas,Latvių g.,50.13,2,9,1984,Brick,Central thermostat,Fully,200000
Vilnius,Senamiestis,Sodų g.,71.0,3,3,2021,Brick,"Central thermostat, central",Fully,420000
Kaunas,Dainava,Pramonės pr.,67.88,3,8,2018,Brick,Other,Fully,180000
Kaunas,Senamiestis,Kumelių g.,48.44,1,1,1889,Brick,"Electric, gas",Fully,155000
Vilnius,Lazdynėliai,Lazdynėlių g.,45.61,2,2,2021,Brick,Central thermostat,Fully,178500
Vilnius,Lazdynai,Kazimiero Jelskio g.,59.26,3,2,2018,Brick,"Geothermal, gas",Fully,280000
Vilnius,Naujamiestis,K. Donelaičio g.,75.3,3,4,2000,Brick,Central thermostat,Fully,269000
Kaunas,Freda,Vilties g.,55.0,3,1,1930,Brick,Other,Partial,59000
Kaunas,Senamiestis,Rotušės a.,165.28,6,2,1900,Brick,Central,Other,515000
Kaunas,Senamiestis,Rotušės a.,25.0,1,2,2017,Brick,Gas,Fully,115000
Kaunas,Senamiestis,Rotušės a.,93.74,3,4,2002,Brick,Gas,Fully,205000
Vilnius,Lazdynėliai,Lazdynėlių g.,47.99,2,1,2022,Brick,Central thermostat,Partial,145000
Vilnius,Pašilaičiai,Leičių g.,71.0,3,7,2022,Brick,Central thermostat,Partial,145000
Vilnius,Fabijoniškės,Fabijoniškių g.,81.49,4,12,1993,Monolithic,Central thermostat,Fully,149000
Vilnius,Santariškės,Mykolo Marcinkevičiaus g.,108.81,3,6,1999,Brick,Central,Fully,189000
Vilnius,Naujamiestis,Savanorių pr.,47.0,2,2,1976,Block house,Central,Fully,107000
Vilnius,Lazdynėliai,Žaibo g.,63.9,3,2,2022,Brick,Central thermostat,Partial,193000
Kaunas,Šilainiai,Žemalės g.,176.11,5,2,1994,Brick,"Electric, aerothermal",Fully,245000
Vilnius,Naujamiestis,Vytenio g.,49.17,2,3,1981,Brick,Central thermostat,Fully,169500
Vilnius,Pilaitė,Gilužio g.,40.0,2,5,2005,Brick,Central,Fully,112000
Vilnius,Lazdynėliai,Žaibo g.,39.25,2,4,2022,Brick,Central thermostat,Partial,119000
Vilnius,Antakalnis,Antakalnio g.,40.96,2,2,1963,Brick,Central,Fully,109990
Vilnius,Šnipiškės,Šatrijos g.,32.54,1,2,2023,Brick,Central thermostat,Partial,131136
Kalvarijos sav.,Jungėnų k.,Verpėjų g.,49.04,2,4,1992,Brick,Central,Fully,26000
Marijampolės sav.,Igliaukos k.,Jaunimo g.,26.94,1,2,1964,Brick,Central,Fully,13500
Kaunas,Centras,Kęstučio g.,150.0,4,3,2015,Brick,Central thermostat,Fully,545000
Vilnius,Naujoji Vilnia,M. Šikšnio g.,75.44,2,3,2007,Brick,Gas,Fully,135000
Vilnius,Santariškės,Narimanto g.,98.0,4,1,2022,Brick,Gas,Fully,349000
Vilnius,Vilkpėdė,Vilkpėdės g.,40.54,2,2,2008,Brick,Central thermostat,Fully,155000
Vilnius,Fabijoniškės,P. Žadeikos g.,36.0,1,5,1989,Block house,Central,Fully,74000
Šiauliai,Lieporiai,Rasos g.,49.01,3,5,1967,Block house,Central,Fully,55500
Šiauliai,Lieporiai,Rasos g.,66.21,3,4,1983,Brick,Central thermostat,Fully,125000
Kaunas,Žaliakalnis,Kalniečių g.,31.6,2,3,1987,Brick,Central,Fully,66000
Panevėžys,Kniaudiškiai,Kniaudiškių g.,50.21,2,5,1988,Block house,Central,Fully,53000
Kaunas,Žaliakalnis,Kalniečių g.,32.96,1,1,1983,Brick,Central,Fully,78000
Kaunas,Aukštutiniai Kaniūkai,Girios g.,108.07,3,2,2008,Brick,Gas,Fully,216000
Vilnius,Bajorai,Bajorų kel.,65.0,3,1,2020,Block house,Central thermostat,Fully,203500
Vilnius,Bajorai,Bajorų kel.,50.7,2,4,1970,Brick,Central,Fully,55000
Šiauliai,Dainiai,Lyros g.,50.8,2,5,1981,Block house,Central,Fully,62000
Šiauliai,Lieporiai,Lieporių g.,44.45,2,1,1973,Block house,Central,Fully,54000
Kaunas,Aukštieji Šančiai,Medvėgalio g.,75.58,4,1,1973,Brick,Central,Fully,89999
Kaunas,Aukštieji Šančiai,Medvėgalio g.,61.0,3,1,2021,Brick,Electric,Fully,199900
Vilniaus r. sav.,Kalviškių k.,Pušų g.,50.0,2,2,1980,Brick,Central,Fully,79000
Elektrėnų sav.,Semeliškių mstl.,Vievio g.,36.67,1,2,1987,Block house,Central thermostat,Fully,30000
Klaipėda,Žardininkai,Žardininkų g.,33.07,1,5,1977,Block house,Central,Fully,44900
Vilnius,Žvėrynas,Elnių g.,55.05,2,1,2001,Brick,Central thermostat,Fully,180000
Panevėžio r. sav.,Piniavos k.,Miškininkų g.,48.59,2,2,1977,Brick,Gas,Fully,49700
Vilnius,Antakalnis,Rudens g.,56.87,3,2,1993,Brick,Gas,Fully,219000
Kaunas,Centras,Bažnyčios g.,109.0,4,3,1938,Brick,Gas,Fully,299000
Marijampolės m.,Mokolai,J. Ambrazevičiaus-Brazaičio g.,81.26,4,6,1985,Block house,Central,Other,86500
Kaunas,Vilijampolė,Inkaro g.,35.0,2,2,1977,Block house,Central,Fully,52500
Kaunas,Vilijampolė,Inkaro g.,36.91,2,4,2022,Brick,Central thermostat,Partial,83048
Kaunas,Vilijampolė,Inkaro g.,48.0,2,1,2022,Brick,Central thermostat,Fully,157000
Klaipėda,Laukininkai,Laukininkų g.,90.0,4,6,1986,Block house,Central,Fully,76500
Vilnius,Markučiai,Manufaktūrų g.,47.14,2,1,2023,Other,Central thermostat,Partial,152734
Klaipėda,Mažasis kaimelis,Dragūnų g.,67.74,3,1,2010,Brick,Central thermostat,Fully,165000
Vilnius,Markučiai,Manufaktūrų g.,53.56,2,1,2023,Other,Central thermostat,Partial,160144
Klaipėda,Debrecenas,Debreceno g.,61.54,3,3,1971,Block house,Central,Fully,86000
Šiauliai,Gytariai,Gytarių g.,36.19,1,1,1995,Block house,Central,Fully,51500
Vilnius,Markučiai,Manufaktūrų g.,46.65,2,1,2023,Other,Central thermostat,Partial,151613
Vilnius,Lazdynėliai,Lazdynėlių g.,63.8,3,2,2020,Brick,Central thermostat,Fully,195000
Vilnius,Pašilaičiai,Girulių g.,42.89,2,5,2008,Brick,Central thermostat,Fully,119000
Vilnius,Pašilaičiai,Girulių g.,71.84,4,3,1976,Brick,Central,Fully,50500
Vilnius,Pašilaičiai,Budiniškių g.,49.24,2,4,2022,Brick,Central thermostat,Partial,123800
Vilnius,Pašilaičiai,Budiniškių g.,56.33,3,7,2022,Brick,Central thermostat,Partial,146500
Vilnius,Pašilaičiai,Budiniškių g.,52.81,2,1,2014,Brick,Central thermostat,Fully,135000
Vilnius,Pašilaičiai,Budiniškių g.,56.58,3,6,2022,Brick,Central thermostat,Partial,149500
Vilnius,Pašilaičiai,Budiniškių g.,56.36,3,6,2022,Brick,Central thermostat,Partial,149500
Klaipėda,Kaunas,Šilutės pl.,18.0,1,2,1961,Brick,Central,Fully,11500
Klaipėda,Bandužiai,Budelkiemio g.,55.0,2,4,1987,Block house,Central,Fully,64000
Kaunas,Centras,Kęstučio g.,73.0,2,3,1956,Brick,Gas,Fully,290000
Vilnius,Senamiestis,Pylimo g.,49.0,2,2,1940,Brick,"Electric, solid fuel",Fully,189000
Vilnius,Pašilaičiai,Budiniškių g.,44.02,2,6,2022,Brick,Central thermostat,Partial,111700
Kretingos r. sav.,Vydmantų k.,Žalioji g.,40.0,2,1,2023,Brick,Other,Fully,100000
Kretingos r. sav.,Vydmantų k.,Žalioji g.,49.0,3,1,1969,Brick,Central thermostat,Fully,209000
Kretingos r. sav.,Vydmantų k.,Žalioji g.,54.0,2,1,1990,Brick,Central,Fully,105000
Kretingos r. sav.,Vydmantų k.,Žalioji g.,31.0,2,2,2015,Brick,Gas,Fully,128900
Panevėžys,Žemaičiai,Staniūnų g.,35.5,2,1,1972,Brick,Central,Fully,19900
Panevėžys,Žemaičiai,Staniūnų g.,13.0,1,1,1979,Brick,Electric,Fully,57900
Palanga,Šventoji,Kregždžių g.,42.0,2,2,2022,Brick,Electric,Fully,91500
Vilnius,Santariškės,Mykolo Marcinkevičiaus g.,212.0,4,1,2000,Brick,Gas,Fully,399000
Vilnius,Santariškės,Mykolo Marcinkevičiaus g.,40.0,3,1,2021,Brick,Gas,Partial,128000
Klaipėda,Bandužiai,Bandužių g.,43.61,1,2,1990,Monolithic,Central,Fully,56000
Klaipėda,Miškas,Kretingos g.,47.0,2,5,1968,Brick,Central thermostat,Fully,97000
Klaipėdos r. sav.,Gargždų m.,Klaipėdos g.,78.75,4,5,1972,Block house,Central,Fully,74000
Kaunas,Centras,Karaliaus Mindaugo pr.,49.11,2,3,1953,Brick,Central,Fully,166000
Vilnius,Žirmūnai,Tuskulėnų g.,35.0,1,7,1968,Block house,Central,Fully,89500
Šiauliai,Dainiai,Aido g.,50.1,2,2,1979,Block house,Central,Fully,69200
Kaunas,Dainava,Pramonės pr.,43.98,2,5,1970,Block house,Central,Fully,74500
Vilnius,Jeruzalė,Rugių g.,76.09,3,1,2002,Brick,Gas,Fully,173000
Vilnius,Senamiestis,Vokiečių g.,53.12,2,2,1940,Brick,Central,Fully,235000
Vilnius,Senamiestis,Vokiečių g.,37.03,1,1,2021,Brick,Geothermal,Fully,129600
Vilnius,Pilaitė,Karaliaučiaus g.,96.17,4,3,1999,Brick,Central,Fully,258000
Šiauliai,Centras,Ežero g.,44.38,2,4,1965,Block house,Central,Fully,50000
Šiauliai,Zokniai,Margių g.,69.87,3,1,1973,Brick,"Central, solid fuel",Fully,42000
Kaunas,Žaliakalnis,Šimkaičių g.,54.0,2,2,2022,Brick,Gas,Partial,154000
Kaunas,Žaliakalnis,Šimkaičių g.,30.0,2,3,1978,Block house,"Central, sun energy",Fully,84000
Kaunas,Žaliakalnis,Šimkaičių g.,52.99,2,4,1993,Brick,Central,Fully,78000
Kaunas,Vilijampolė,Raudondvario pl.,21.1,2,2,2022,Brick,"Electric, aerothermal",Fully,69419
Vilnius,Pašilaičiai,Medeinos g.,81.16,4,9,1986,Block house,Central,Fully,169000
Vilnius,Senamiestis,Sodų g.,41.92,1,1,1940,Brick,Electric,Fully,139000
Šiauliai,Zokniai,Radviliškio g.,49.41,2,5,1974,Block house,Central,Fully,42900
Klaipėda,Bandužiai,Bandužių g.,78.0,3,7,1990,Block house,Central,Fully,85000
Klaipėda,Varpai,Taikos pr.,64.0,3,5,2007,Monolithic,Central thermostat,Fully,108000
Klaipėda,Varpai,Taikos pr.,64.0,2,5,2007,Monolithic,Central thermostat,Fully,106000
Kaunas,Romainiai,Girios g.,30.16,1,3,2023,Brick,Central thermostat,Partial,62431
Kaunas,Centras,Gedimino g.,115.0,5,5,1932,Brick,Central,Other,198000
Vilnius,Žirmūnai,Verkių g.,35.4,1,0,1970,Brick,Central,Partial,88375
Klaipėda,Centras,Ligoninės g.,75.98,3,6,2009,Brick,Central thermostat,Fully,235000
Vilnius,Karoliniškės,Sietyno g.,33.0,1,3,2015,Block house,Central thermostat,Fully,95000
Vilnius,Naujamiestis,Smolensko g.,40.85,2,2,2017,Brick,Central thermostat,Fully,149000
Vilnius,Žirmūnai,Kalvarijų g.,42.0,2,4,2004,Brick,Central thermostat,Fully,149900
Vilnius,Šnipiškės,Kalvarijų g.,42.0,2,4,2004,Brick,Central thermostat,Fully,149900
Vilnius,Šnipiškės,Kalvarijų g.,48.5,2,4,2022,Brick,Central thermostat,Partial,144000
Vilnius,Santariškės,Santariškių g.,49.19,2,1,2012,Brick,Gas,Fully,174900
Vilnius,Senamiestis,A. Strazdelio g.,62.53,2,3,1940,Brick,Central thermostat,Fully,399000
Kaunas,Dainava,Partizanų g.,44.09,2,4,1973,Block house,Central,Fully,89000
Klaipėda,Baltija,Baltijos pr.,96.0,3,10,2007,Monolithic,Electric,Fully,162500
Vilnius,Užupis,Paupio g.,71.0,3,2,1920,Brick,Gas,Fully,299000
Vilnius,Užupis,Paupio g.,40.89,2,3,1986,Brick,Central,Fully,68000
